200	200
97
10	48	1
37	8	1
32	16	1
8	37	1
23	4	1
43	16	1
20	7	1
3	8	1
24	19	1
5	33	1
12	25	1
6	30	1
18	6	1
2	1	1
8	27	1
29	8	1
5	5	1
7	15	1
12	3	1
4	4	1
61	19	1
8	24	1
8	24	1
8	16	1
16	4	1
3	8	1
10	3	1
2	1	1
6	2	1
40	9	1
13	2	1
2	5	1
1	4	1
12	6	1
1	3	1
4	4	1
3	3	1
61	18	1
5	12	1
1	6	1
6	5	1
5	5	1
6	8	1
2	12	1
3	1	1
3	13	1
11	13	1
20	13	1
49	19	1
4	12	1
13	10	1
6	20	1
2	4	1
14	4	1
2	6	1
3	20	1
11	10	1
7	8	1
63	14	1
5	1	1
1	6	1
11	2	1
4	5	1
10	22	1
30	6	1
4	6	1
1	5	1
8	6	1
3	3	1
7	3	1
4	2	1
3	8	1
2	1	1
25	12	1
60	11	1
15	6	1
4	21	1
7	4	1
4	1	1
1	3	1
3	13	1
8	10	1
28	16	1
11	69	1
21	62	1
18	50	1
12	71	1
3	1	1
57	11	1
28	10	1
21	7	1
44	13	1
60	9	1
29	21	1
5	30	1
22	4	1
26	8	1
12	6	1
66	13	1
8	2	1
3	1	1
1	5	1
2	10	1
1	4	1
34	9	1
2	6	1
21	23	1
8	9	1
4	26	1
24	18	1
17	14	1
20	4	1
21	41	1
12	3	1
6	9	1
10	15	1
2	6	1
12	10	1
8	32	1
13	14	1
14	74	1
4	21	1
7	3	1
1	6	1
6	6	1
1	3	1
14	14	1
15	18	1
2	3	1
11	8	1
13	35	1
6	6	1
15	9	1
11	30	1
10	27	1
10	28	1
8	7	1
13	47	1
3	9	1
3	3	1
15	27	1
18	6	1
7	21	1
12	6	1
12	8	1
2	4	1
16	53	1
17	4	1
13	52	1
8	15	1
7	15	1
5	34	1
11	47	1
26	5	1
30	11	1
3	15	1
14	8	1
4	25	1
6	1	1
8	6	1
3	4	1
5	12	1
19	37	1
14	19	1
6	7	1
8	11	1
1	2	1
2	5	1
16	31	1
14	8	1
9	3	1
20	45	1
8	30	1
3	15	1
8	3	1
9	4	1
13	12	1
20	9	1
4	11	1
7	19	1
25	31	1
7	15	1
14	5	1
6	2	1
10	15	1
10	28	1
10	3	1
22	9	1
2	5	1
9	4	1
17	4	1
20	9	1
66	15	1
42	13	1
14	12	1
3	5	1
23	7	1
