200	200
97
101	37	1
99	25	1
10	12	1
14	80	1
55	14	1
20	19	1
50	10	1
9	11	1
15	18	1
14	17	1
23	14	1
31	19	1
24	5	1
8	10	1
36	9	1
22	59	1
28	14	1
2	13	1
7	7	1
9	3	1
14	45	1
4	1	1
32	5	1
23	42	1
12	4	1
22	6	1
15	23	1
16	16	1
16	40	1
10	56	1
18	94	1
15	40	1
37	35	1
7	7	1
9	31	1
22	24	1
1	5	1
36	10	1
22	10	1
15	104	1
12	21	1
4	16	1
16	5	1
23	42	1
22	49	1
25	11	1
44	12	1
16	40	1
11	48	1
14	5	1
17	6	1
2	10	1
6	1	1
50	11	1
15	81	1
11	33	1
8	6	1
9	4	1
11	2	1
22	65	1
13	35	1
18	47	1
16	54	1
10	37	1
6	8	1
20	53	1
3	7	1
2	10	1
19	4	1
8	35	1
17	29	1
25	46	1
8	6	1
11	12	1
10	6	1
5	16	1
8	12	1
8	32	1
13	19	1
26	4	1
4	14	1
16	3	1
11	12	1
3	17	1
13	9	1
34	6	1
9	5	1
21	13	1
5	1	1
4	12	1
39	11	1
24	8	1
6	4	1
20	3	1
5	1	1
15	3	1
11	2	1
